timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1577622385873,3015,HTTP Request,200,OK,Thread Group 1-8,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,3015,0,0
1577622388870,22,HTTP Request,200,OK,Thread Group 1-14,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,22,0,0
1577622388892,16,HTTP Request,200,OK,Thread Group 1-14,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622388908,8,HTTP Request,200,OK,Thread Group 1-14,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,8,0,0
1577622388916,6,HTTP Request,200,OK,Thread Group 1-14,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,6,0,0
1577622385928,3013,HTTP Request,200,OK,Thread Group 1-2,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,3013,0,0
1577622388941,15,HTTP Request,200,OK,Thread Group 1-2,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,15,0,1
1577622388956,14,HTTP Request,200,OK,Thread Group 1-2,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,14,0,0
1577622388970,13,HTTP Request,200,OK,Thread Group 1-2,text,true,,217,139,20,20,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622389277,18,HTTP Request,200,OK,Thread Group 1-21,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,18,0,1
1577622389296,15,HTTP Request,200,OK,Thread Group 1-21,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622386308,3016,HTTP Request,200,OK,Thread Group 1-15,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,3016,0,0
1577622389312,18,HTTP Request,200,OK,Thread Group 1-21,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,18,0,0
1577622389330,15,HTTP Request,200,OK,Thread Group 1-21,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622389346,7,HTTP Request,200,OK,Thread Group 1-21,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,7,0,0
1577622389353,15,HTTP Request,200,OK,Thread Group 1-21,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622386378,3017,HTTP Request,200,OK,Thread Group 1-9,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,3017,0,1
1577622389395,18,HTTP Request,200,OK,Thread Group 1-9,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,18,0,1
1577622389413,16,HTTP Request,200,OK,Thread Group 1-9,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622389429,7,HTTP Request,200,OK,Thread Group 1-9,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,7,0,0
1577622386431,3015,HTTP Request,200,OK,Thread Group 1-3,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,3015,0,0
1577622389446,18,HTTP Request,200,OK,Thread Group 1-3,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,18,0,1
1577622389464,16,HTTP Request,200,OK,Thread Group 1-3,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622389480,16,HTTP Request,200,OK,Thread Group 1-3,text,true,,217,139,21,21,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622389776,18,HTTP Request,200,OK,Thread Group 1-22,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,18,0,1
1577622389794,16,HTTP Request,200,OK,Thread Group 1-22,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622386822,3006,HTTP Request,200,OK,Thread Group 1-16,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,3006,0,0
1577622389811,17,HTTP Request,200,OK,Thread Group 1-22,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622389828,20,HTTP Request,200,OK,Thread Group 1-16,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,20,0,1
1577622389848,15,HTTP Request,200,OK,Thread Group 1-16,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,15,0,0
1577622389864,16,HTTP Request,200,OK,Thread Group 1-16,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622386874,3015,HTTP Request,200,OK,Thread Group 1-10,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,3015,0,0
1577622389890,17,HTTP Request,200,OK,Thread Group 1-10,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,17,0,0
1577622389908,16,HTTP Request,200,OK,Thread Group 1-10,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622389924,16,HTTP Request,200,OK,Thread Group 1-10,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622386936,3014,HTTP Request,200,OK,Thread Group 1-4,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,3014,0,0
1577622389950,17,HTTP Request,200,OK,Thread Group 1-4,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,17,0,1
1577622389968,16,HTTP Request,200,OK,Thread Group 1-4,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622389984,16,HTTP Request,200,OK,Thread Group 1-4,text,true,,217,139,22,22,http://localhost:8000/cached/?Cluster=27.0,16,0,0
1577622390278,13,HTTP Request,200,OK,Thread Group 1-23,text,true,,217,139,23,23,http://localhost:8000/cached/?Cluster=27.0,13,0,0
1577622390292,12,HTTP Request,200,OK,Thread Group 1-23,text,true,,217,139,23,23,http://localhost:8000/cached/?Cluster=27.0,12,0,0
